[Aim] acquire | track locked
[Visual] aim step 92/200 | phase=center | uv=(-0.013,-0.225) | target=(+0.400,+0.000) | delta=(-0.013,-0.225) | scale=0.037 | droll=-0.10 | ds1=-1.89 | ds2=+0.95 | req_roll=-0.11 | req_seg=+1.89 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=106x106
[Visual] aim step 93/200 | phase=center | uv=(-0.013,-0.225) | target=(+0.400,+0.000) | delta=(-0.013,-0.225) | scale=0.037 | droll=-0.10 | ds1=-1.89 | ds2=+0.95 | req_roll=-0.11 | req_seg=+1.89 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=106x106
[Visual] aim step 94/200 | phase=center | uv=(-0.013,-0.225) | target=(+0.400,+0.000) | delta=(-0.013,-0.225) | scale=0.037 | droll=-0.10 | ds1=-1.89 | ds2=+0.95 | req_roll=-0.11 | req_seg=+1.89 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=106x106
[Visual] aim step 95/200 | phase=center | uv=(-0.013,-0.225) | target=(+0.400,+0.000) | delta=(-0.013,-0.225) | scale=0.037 | droll=-0.10 | ds1=-1.89 | ds2=+0.95 | req_roll=-0.11 | req_seg=+1.89 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=106x106
[Visual] aim step 96/200 | phase=center | uv=(-0.013,-0.223) | target=(+0.400,+0.000) | delta=(-0.013,-0.223) | scale=0.038 | droll=-0.10 | ds1=-1.87 | ds2=+0.94 | req_roll=-0.11 | req_seg=+1.87 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=106x107
[Visual] aim step 97/200 | phase=center | uv=(-0.013,-0.223) | target=(+0.400,+0.000) | delta=(-0.013,-0.223) | scale=0.038 | droll=-0.10 | ds1=-1.87 | ds2=+0.94 | req_roll=-0.11 | req_seg=+1.87 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=106x107
[Visual] aim step 98/200 | phase=center | uv=(-0.013,-0.223) | target=(+0.400,+0.000) | delta=(-0.013,-0.223) | scale=0.038 | droll=-0.10 | ds1=-1.87 | ds2=+0.94 | req_roll=-0.11 | req_seg=+1.87 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=106x107
[Visual] aim step 99/200 | phase=center | uv=(-0.011,-0.223) | target=(+0.400,+0.000) | delta=(-0.011,-0.223) | scale=0.038 | droll=-0.09 | ds1=-1.87 | ds2=+0.94 | req_roll=-0.09 | req_seg=+1.87 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=107x107
[Visual] aim step 100/200 | phase=center | uv=(-0.013,-0.225) | target=(+0.400,+0.000) | delta=(-0.013,-0.225) | scale=0.039 | droll=-0.10 | ds1=-1.89 | ds2=+0.95 | req_roll=-0.11 | req_seg=+1.89 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=108x108
[Visual] aim step 101/200 | phase=center | uv=(-0.013,-0.225) | target=(+0.400,+0.000) | delta=(-0.013,-0.225) | scale=0.039 | droll=-0.10 | ds1=-1.89 | ds2=+0.95 | req_roll=-0.11 | req_seg=+1.89 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=108x108
[Visual] aim step 102/200 | phase=center | uv=(-0.013,-0.225) | target=(+0.400,+0.000) | delta=(-0.013,-0.225) | scale=0.039 | droll=-0.10 | ds1=-1.89 | ds2=+0.95 | req_roll=-0.11 | req_seg=+1.89 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=108x108
[Visual] aim step 103/200 | phase=center | uv=(-0.013,-0.225) | target=(+0.400,+0.000) | delta=(-0.013,-0.225) | scale=0.039 | droll=-0.10 | ds1=-1.89 | ds2=+0.95 | req_roll=-0.11 | req_seg=+1.89 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=108x108
[Visual] aim step 104/200 | phase=center | uv=(-0.013,-0.225) | target=(+0.400,+0.000) | delta=(-0.013,-0.225) | scale=0.039 | droll=-0.10 | ds1=-1.89 | ds2=+0.95 | req_roll=-0.11 | req_seg=+1.89 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=108x108
[Visual] aim step 105/200 | phase=center | uv=(-0.013,-0.225) | target=(+0.400,+0.000) | delta=(-0.013,-0.225) | scale=0.039 | droll=-0.10 | ds1=-1.89 | ds2=+0.95 | req_roll=-0.11 | req_seg=+1.89 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=108x108
[Visual] aim step 106/200 | phase=center | uv=(-0.013,-0.225) | target=(+0.400,+0.000) | delta=(-0.013,-0.225) | scale=0.039 | droll=-0.10 | ds1=-1.89 | ds2=+0.95 | req_roll=-0.11 | req_seg=+1.89 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=108x108
[Visual] aim step 107/200 | phase=center | uv=(-0.013,-0.225) | target=(+0.400,+0.000) | delta=(-0.013,-0.225) | scale=0.039 | droll=-0.10 | ds1=-1.89 | ds2=+0.95 | req_roll=-0.11 | req_seg=+1.89 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=108x108
[Pick] fov_search step 1/48 | aim_center_stuck | u=(96.6, 153.6, 73.3, 15.8)
[Aim] center_stuck | fov_search | delta=(-0.013,-0.225)
[Visual] aim step 109/200 | phase=center | uv=(-0.019,-0.233) | target=(+0.400,+0.000) | delta=(-0.019,-0.233) | scale=0.035 | droll=-0.16 | ds1=-1.96 | ds2=+0.98 | req_roll=-0.16 | req_seg=+1.96 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=100x104
[Visual] aim step 110/200 | phase=center | uv=(-0.019,-0.246) | target=(+0.400,+0.000) | delta=(-0.019,-0.246) | scale=0.033 | droll=-0.16 | ds1=-2.06 | ds2=+1.03 | req_roll=-0.16 | req_seg=+2.06 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=100x100
[Visual] aim step 111/200 | phase=center | uv=(-0.016,-0.246) | target=(+0.400,+0.000) | delta=(-0.016,-0.246) | scale=0.033 | droll=-0.13 | ds1=-2.06 | ds2=+1.03 | req_roll=-0.13 | req_seg=+2.06 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=100x100
[Visual] aim step 112/200 | phase=center | uv=(-0.009,-0.242) | target=(+0.400,+0.000) | delta=(-0.009,-0.242) | scale=0.033 | droll=-0.08 | ds1=-2.03 | ds2=+1.02 | req_roll=-0.08 | req_seg=+2.03 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=100x100
[Visual] aim step 113/200 | phase=center | uv=(-0.009,-0.242) | target=(+0.400,+0.000) | delta=(-0.009,-0.242) | scale=0.033 | droll=-0.08 | ds1=-2.03 | ds2=+1.02 | req_roll=-0.08 | req_seg=+2.03 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=100x100
[Visual] aim step 114/200 | phase=center | uv=(-0.009,-0.242) | target=(+0.400,+0.000) | delta=(-0.009,-0.242) | scale=0.033 | droll=-0.08 | ds1=-2.03 | ds2=+1.02 | req_roll=-0.08 | req_seg=+2.03 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=100x100
[Visual] aim step 115/200 | phase=center | uv=(-0.008,-0.240) | target=(+0.400,+0.000) | delta=(-0.008,-0.240) | scale=0.034 | droll=-0.07 | ds1=-2.01 | ds2=+1.01 | req_roll=-0.07 | req_seg=+2.01 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=101x101
[Visual] aim step 116/200 | phase=center | uv=(-0.008,-0.238) | target=(+0.400,+0.000) | delta=(-0.008,-0.238) | scale=0.034 | droll=-0.07 | ds1=-2.00 | ds2=+1.00 | req_roll=-0.07 | req_seg=+2.00 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=101x100
[Visual] aim step 117/200 | phase=center | uv=(-0.008,-0.238) | target=(+0.400,+0.000) | delta=(-0.008,-0.238) | scale=0.034 | droll=-0.07 | ds1=-2.00 | ds2=+1.00 | req_roll=-0.07 | req_seg=+2.00 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=101x100
[Visual] aim step 118/200 | phase=center | uv=(-0.005,-0.235) | target=(+0.400,+0.000) | delta=(-0.005,-0.235) | scale=0.033 | droll=-0.04 | ds1=-1.98 | ds2=+0.99 | req_roll=-0.04 | req_seg=+1.98 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=99x99
[Visual] aim step 119/200 | phase=center | uv=(-0.005,-0.233) | target=(+0.400,+0.000) | delta=(-0.005,-0.233) | scale=0.032 | droll=-0.04 | ds1=-1.96 | ds2=+0.98 | req_roll=-0.04 | req_seg=+1.96 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=99x98
[Visual] aim step 120/200 | phase=center | uv=(-0.005,-0.231) | target=(+0.400,+0.000) | delta=(-0.005,-0.231) | scale=0.033 | droll=-0.04 | ds1=-1.94 | ds2=+0.97 | req_roll=-0.04 | req_seg=+1.94 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=99x99
[Visual] aim step 121/200 | phase=center | uv=(-0.005,-0.229) | target=(+0.400,+0.000) | delta=(-0.005,-0.229) | scale=0.033 | droll=-0.04 | ds1=-1.92 | ds2=+0.96 | req_roll=-0.04 | req_seg=+1.92 | mode=gain_fallback | j_updates=0 | tracker=track | bbox=99x100

